Text,Label
Fantastic museum! Highly recommended to everyone. Definitely worth the price.,True
I absolutely hate the course; it barely works.,False
I'm delighted with this toaster; five stars.,True
Impressive flight. Smooth and reliable.,True
I absolutely love the ebook; it works perfectly.,True
Impressive tripod. Smooth and reliable. Definitely worth the price.,True
I absolutely hate the dashboard; it barely works.,False
What a pleasant surprise; the tutorial is outstanding.,True
Superb quality hotel and excellent performance.,True
Superb quality framework and excellent performance.,True
The camera exceeded my expectations in every way.,True
Fantastic headphones! Highly recommended to everyone.,True
I'm delighted with this course module; five stars.,True
Bad experience with the microwave; would not buy again.,False
What a pleasant surprise; the plan is outstanding.,True
"What an unpleasant surprise, the movie ticket is terrible.",False
Unimpressive gift card. Clunky and unreliable.,False
I'm frustrated with this mattress; one star.,False
Impressive monitor. Smooth and reliable.,True
The app ruined my day; not worth it.,False
I'm delighted with this ebook; five stars.,True
Brilliant experience with the coffee maker; would buy again. Definitely worth the price.,True
Brilliant experience with the desk; would buy again.,True
This theme park is awful—I'm very disappointed.,False
"I'm delighted with this toaster, five stars.",True
Brilliant experience with the camera lens; would buy again.,True
The backpack failed to meet my expectations. Save your money.,False
Unimpressive keyboard. Clunky and unreliable.,False
Poor quality camera and terrible performance.,False
The service exceeded my expectations in every way.,True
Fantastic lamp! Highly recommended to everyone. Definitely worth the price.,True
The earbuds failed to meet my expectations.,False
I absolutely hate the gift card; it barely works.,False
Poor quality helmet and terrible performance.,False
Bad experience with the drill; would not buy again.,False
The theme park made my day; totally worth it.,True
I'm delighted with this subscription; five stars. Definitely worth the price.,True
I absolutely hate the pillow; it barely works.,False
The backpack failed to meet my expectations. Save your money.,False
Poor quality bicycle and terrible performance. Save your money.,False
The smartwatch ruined my day; not worth it.,False
"Brilliant experience with the helmet, would buy again.",True
"I'm delighted with this helmet, five stars.",True
The stylus ruined my day; not worth it.,False
Impressive service plan. Smooth and reliable. Definitely worth the price.,True
"What an unpleasant surprise, the bundle is terrible. Save your money.",False
"I absolutely love the router, it works perfectly.",True
"Bad experience with the framework, would not buy again. Save your money.",False
The movie ticket made my day; totally worth it. Definitely worth the price.,True
Impressive support team. Smooth and reliable.,True
"The tablet made my day, totally worth it.",True
The keyboard ruined my day; not worth it.,False
This lamp is awful—I'm very disappointed.,False
Unimpressive camera. Clunky and unreliable.,False
The keyboard ruined my day; not worth it. Save your money.,False
Bad experience with the flight; would not buy again.,False
Poor quality battery and terrible performance. Save your money.,False
Poor quality car rental and terrible performance. Save your money.,False
"Brilliant experience with the toaster, would buy again.",True
The smartwatch exceeded my expectations in every way.,True
The car rental exceeded my expectations in every way. Definitely worth the price.,True
This phone is awful—I'm very disappointed.,False
This theme is great—I'm very satisfied with it.,True
Poor quality library and terrible performance.,False
Unimpressive printer. Clunky and unreliable.,False
I absolutely love the SSD; it works perfectly.,True
"I absolutely love the support team, it works perfectly.",True
Unimpressive keyboard. Clunky and unreliable. Save your money.,False
The vacuum made my day; totally worth it. Definitely worth the price.,True
"What an unpleasant surprise, the watch is terrible.",False
The template failed to meet my expectations. Save your money.,False
Brilliant experience with the framework; would buy again.,True
Terrible camera lens! I don't recommend it. Save your money.,False
Impressive vacuum. Smooth and reliable. Definitely worth the price.,True
"Brilliant experience with the ebook, would buy again.",True
Terrible tablet! I don't recommend it. Save your money.,False
Poor quality flight and terrible performance. Save your money.,False
"I absolutely hate the toaster, it barely works.",False
What an unpleasant surprise; the router is terrible.,False
Fantastic lawn mower! Highly recommended to everyone.,True
Impressive restaurant. Smooth and reliable.,True
I absolutely hate the theme; it barely works.,False
Brilliant experience with the framework; would buy again.,True
Unimpressive lawn mower. Clunky and unreliable.,False
"I'm delighted with this tutorial, five stars. Definitely worth the price.",True
Impressive headphones. Smooth and reliable. Definitely worth the price.,True
This fridge is great—I'm very satisfied with it. Definitely worth the price.,True
"Bad experience with the headphones, would not buy again.",False
Terrible gift card! I don't recommend it.,False
The phone exceeded my expectations in every way.,True
I'm frustrated with this microwave; one star.,False
Impressive laptop. Smooth and reliable. Definitely worth the price.,True
This lawn mower is awful—I'm very disappointed.,False
This dashboard is awful—I'm very disappointed.,False
This power bank is great—I'm very satisfied with it.,True
The support team exceeded my expectations in every way. Definitely worth the price.,True
This camera is awful—I'm very disappointed.,False
Brilliant experience with the template; would buy again.,True
The CPU failed to meet my expectations.,False
This treadmill is great—I'm very satisfied with it.,True
I absolutely hate the hotel; it barely works.,False
Superb quality treadmill and excellent performance.,True
Poor quality tool set and terrible performance. Save your money.,False
Unimpressive router. Clunky and unreliable.,False
This library is awful—I'm very disappointed. Save your money.,False
I absolutely love the stylus; it works perfectly.,True
Impressive extension. Smooth and reliable. Definitely worth the price.,True
Bad experience with the laptop; would not buy again.,False
Poor quality printer and terrible performance.,False
Fantastic CPU! Highly recommended to everyone.,True
Fantastic camera lens! Highly recommended to everyone. Definitely worth the price.,True
Terrible camera! I don't recommend it.,False
The SSD failed to meet my expectations.,False
What a pleasant surprise; the TV is outstanding.,True
Poor quality library and terrible performance.,False
Impressive grill. Smooth and reliable. Definitely worth the price.,True
I'm delighted with this helmet; five stars. Definitely worth the price.,True
The microwave ruined my day; not worth it. Save your money.,False
"The movie made my day, totally worth it. Definitely worth the price.",True
The webcam exceeded my expectations in every way.,True
This drill is awful—I'm very disappointed.,False
What a pleasant surprise; the earbuds is outstanding. Definitely worth the price.,True
Superb quality power bank and excellent performance.,True
Superb quality hotel and excellent performance.,True
This vacuum is great—I'm very satisfied with it. Definitely worth the price.,True
This jacket is great—I'm very satisfied with it. Definitely worth the price.,True
What a pleasant surprise; the app is outstanding.,True
What an unpleasant surprise; the router is terrible.,False
Terrible hotel! I don't recommend it.,False
This ebook is awful—I'm very disappointed.,False
Terrible template! I don't recommend it.,False
I'm delighted with this lawn mower; five stars.,True
Terrible book! I don't recommend it. Save your money.,False
Impressive flight. Smooth and reliable. Definitely worth the price.,True
Impressive stylus. Smooth and reliable. Definitely worth the price.,True
I absolutely love the movie ticket; it works perfectly.,True
I'm delighted with this template; five stars.,True
Poor quality grill and terrible performance.,False
The delivery failed to meet my expectations. Save your money.,False
This helmet is awful—I'm very disappointed.,False
Unimpressive grill. Clunky and unreliable.,False
The phone ruined my day; not worth it. Save your money.,False
The plan failed to meet my expectations.,False
The vacuum made my day; totally worth it.,True
Fantastic API! Highly recommended to everyone.,True
The course module failed to meet my expectations.,False
This stylus is great—I'm very satisfied with it.,True
Terrible feature! I don't recommend it.,False
I'm delighted with this earbuds; five stars.,True
Unimpressive theme park. Clunky and unreliable.,False
This grill is great—I'm very satisfied with it. Definitely worth the price.,True
This camera is awful—I'm very disappointed. Save your money.,False
"I absolutely love the printer, it works perfectly. Definitely worth the price.",True
This tutorial is great—I'm very satisfied with it. Definitely worth the price.,True
Brilliant experience with the GPU; would buy again.,True
I absolutely hate the course module; it barely works.,False
Impressive monitor. Smooth and reliable.,True
I absolutely hate the framework; it barely works.,False
"I'm frustrated with this coffee maker, one star. Save your money.",False
I'm delighted with this earbuds; five stars.,True
Terrible extension! I don't recommend it. Save your money.,False
The watch failed to meet my expectations.,False
Impressive pillow. Smooth and reliable. Definitely worth the price.,True
The car rental failed to meet my expectations.,False
Fantastic TV! Highly recommended to everyone.,True
Poor quality treadmill and terrible performance.,False
"Brilliant experience with the fridge, would buy again. Definitely worth the price.",True
The earbuds ruined my day; not worth it. Save your money.,False
Bad experience with the SSD; would not buy again.,False
"The CPU made my day, totally worth it.",True
The coffee maker ruined my day; not worth it.,False
Superb quality charger and excellent performance.,True
This phone is awful—I'm very disappointed. Save your money.,False
"What an unpleasant surprise, the flight is terrible.",False
"I absolutely love the tablet, it works perfectly. Definitely worth the price.",True
Impressive delivery. Smooth and reliable.,True
Impressive microphone. Smooth and reliable. Definitely worth the price.,True
Poor quality ebook and terrible performance.,False
I'm frustrated with this template; one star. Save your money.,False
The book failed to meet my expectations.,False
The treadmill exceeded my expectations in every way.,True
The library failed to meet my expectations.,False
The charger ruined my day; not worth it.,False
Impressive watch. Smooth and reliable. Definitely worth the price.,True
Bad experience with the grill; would not buy again.,False
"I absolutely love the framework, it works perfectly.",True
This plugin is awful—I'm very disappointed.,False
I'm delighted with this blender; five stars.,True
This service plan is awful—I'm very disappointed. Save your money.,False
Brilliant experience with the book; would buy again.,True
Poor quality hotel and terrible performance.,False
The grill failed to meet my expectations.,False
Impressive printer. Smooth and reliable.,True
I absolutely love the ebook; it works perfectly.,True
I'm delighted with this hotel; five stars. Definitely worth the price.,True
Brilliant experience with the framework; would buy again.,True
Superb quality TV and excellent performance. Definitely worth the price.,True
Impressive drill. Smooth and reliable.,True
Poor quality movie and terrible performance.,False
Bad experience with the keyboard; would not buy again.,False
The plugin made my day; totally worth it.,True
Impressive smartwatch. Smooth and reliable. Definitely worth the price.,True
Poor quality webcam and terrible performance.,False
The subscription ruined my day; not worth it.,False
I'm frustrated with this gift card; one star.,False
I absolutely love the theme; it works perfectly.,True
This desk is awful—I'm very disappointed.,False
"What an unpleasant surprise, the toaster is terrible.",False
The vacuum exceeded my expectations in every way.,True
Impressive movie. Smooth and reliable.,True
The dashboard ruined my day; not worth it.,False
What a pleasant surprise; the template is outstanding.,True
I'm delighted with this microphone; five stars. Definitely worth the price.,True
This template is awful—I'm very disappointed.,False
The tool set failed to meet my expectations.,False
"What an unpleasant surprise, the course is terrible.",False
The grill failed to meet my expectations. Save your money.,False
The speaker failed to meet my expectations.,False
The yoga mat exceeded my expectations in every way.,True
I'm frustrated with this game; one star. Save your money.,False
Impressive toaster. Smooth and reliable.,True
I'm frustrated with this theme; one star.,False
Superb quality headphones and excellent performance. Definitely worth the price.,True
"The movie ruined my day, not worth it.",False
Superb quality laptop and excellent performance. Definitely worth the price.,True
What an unpleasant surprise; the service plan is terrible.,False
I absolutely hate the watch; it barely works.,False
I'm frustrated with this tablet; one star.,False
I'm frustrated with this coffee maker; one star. Save your money.,False
The washing machine failed to meet my expectations.,False
I'm frustrated with this laptop; one star.,False
Brilliant experience with the smartwatch; would buy again. Definitely worth the price.,True
Unimpressive theme park. Clunky and unreliable. Save your money.,False
Fantastic GPU! Highly recommended to everyone.,True
Superb quality lamp and excellent performance. Definitely worth the price.,True
This restaurant is great—I'm very satisfied with it.,True
The book failed to meet my expectations.,False
The CPU made my day; totally worth it. Definitely worth the price.,True
Terrible GPU! I don't recommend it.,False
This hotel is great—I'm very satisfied with it.,True
This treadmill is awful—I'm very disappointed.,False
I'm delighted with this laptop; five stars.,True
Fantastic mattress! Highly recommended to everyone. Definitely worth the price.,True
Superb quality camera and excellent performance.,True
This support team is awful—I'm very disappointed.,False
Terrible feature! I don't recommend it.,False
I absolutely love the software update; it works perfectly.,True
I absolutely love the treadmill; it works perfectly.,True
"I absolutely hate the tutorial, it barely works.",False
Poor quality tool set and terrible performance. Save your money.,False
Superb quality power bank and excellent performance. Definitely worth the price.,True
Unimpressive yoga mat. Clunky and unreliable. Save your money.,False
Brilliant experience with the charger; would buy again.,True
The feature exceeded my expectations in every way. Definitely worth the price.,True
What an unpleasant surprise; the hotel is terrible.,False
The ebook exceeded my expectations in every way.,True
This museum is awful—I'm very disappointed.,False
Impressive watch. Smooth and reliable.,True
Unimpressive helmet. Clunky and unreliable. Save your money.,False
The feature exceeded my expectations in every way. Definitely worth the price.,True
"What a pleasant surprise, the extension is outstanding.",True
I absolutely love the bicycle; it works perfectly.,True
Unimpressive extension. Clunky and unreliable.,False
I'm delighted with this delivery; five stars. Definitely worth the price.,True
The watch made my day; totally worth it.,True
This course module is awful—I'm very disappointed.,False
This keyboard is great—I'm very satisfied with it. Definitely worth the price.,True
"I'm delighted with this delivery, five stars. Definitely worth the price.",True
The movie ticket exceeded my expectations in every way.,True
"What a pleasant surprise, the course module is outstanding. Definitely worth the price.",True
The museum ruined my day; not worth it.,False
This treadmill is great—I'm very satisfied with it.,True
I'm delighted with this hotel; five stars. Definitely worth the price.,True
This book is great—I'm very satisfied with it. Definitely worth the price.,True
The smartwatch failed to meet my expectations. Save your money.,False
"The fridge ruined my day, not worth it.",False
Terrible theme park! I don't recommend it.,False
This blender is awful—I'm very disappointed.,False
Brilliant experience with the power bank; would buy again.,True
I absolutely love the stylus; it works perfectly. Definitely worth the price.,True
The webcam failed to meet my expectations. Save your money.,False
The template failed to meet my expectations.,False
"What a pleasant surprise, the charger is outstanding.",True
Impressive power bank. Smooth and reliable.,True
Brilliant experience with the coffee maker; would buy again.,True
The software update exceeded my expectations in every way.,True
Brilliant experience with the bundle; would buy again.,True
This library is great—I'm very satisfied with it.,True
What a pleasant surprise; the monitor is outstanding. Definitely worth the price.,True
Bad experience with the book; would not buy again.,False
The API failed to meet my expectations.,False
Unimpressive feature. Clunky and unreliable.,False
The delivery failed to meet my expectations. Save your money.,False
This museum is awful—I'm very disappointed.,False
The lawn mower ruined my day; not worth it.,False
I'm delighted with this toaster; five stars.,True
Terrible app! I don't recommend it.,False
This smartwatch is awful—I'm very disappointed.,False
I absolutely hate the bundle; it barely works.,False
Unimpressive speaker. Clunky and unreliable.,False
Superb quality helmet and excellent performance.,True
The washing machine ruined my day; not worth it. Save your money.,False
What a pleasant surprise; the toaster is outstanding. Definitely worth the price.,True
The earbuds exceeded my expectations in every way.,True
I absolutely hate the bicycle; it barely works.,False
I absolutely love the earbuds; it works perfectly.,True
Impressive movie ticket. Smooth and reliable. Definitely worth the price.,True
Terrible service plan! I don't recommend it.,False
I absolutely love the bicycle; it works perfectly.,True
The speaker exceeded my expectations in every way.,True
Unimpressive GPU. Clunky and unreliable.,False
Terrible blender! I don't recommend it. Save your money.,False
The hotel exceeded my expectations in every way. Definitely worth the price.,True
Unimpressive microphone. Clunky and unreliable.,False
Unimpressive ebook. Clunky and unreliable.,False
Poor quality course and terrible performance. Save your money.,False
"I absolutely love the washing machine, it works perfectly.",True
Bad experience with the phone; would not buy again. Save your money.,False
This desk is great—I'm very satisfied with it.,True
I absolutely hate the stylus; it barely works.,False
The power bank failed to meet my expectations.,False
I'm frustrated with this software update; one star.,False
Impressive grill. Smooth and reliable.,True
The library ruined my day; not worth it.,False
The camera lens made my day; totally worth it. Definitely worth the price.,True
"What an unpleasant surprise, the speaker is terrible.",False
The theme park ruined my day; not worth it.,False
Superb quality bicycle and excellent performance.,True
Impressive washing machine. Smooth and reliable. Definitely worth the price.,True
"Bad experience with the car rental, would not buy again.",False
This gift card is awful—I'm very disappointed.,False
This service is awful—I'm very disappointed.,False
I absolutely love the chair; it works perfectly.,True
"The subscription ruined my day, not worth it. Save your money.",False
I'm frustrated with this plan; one star.,False
Fantastic tablet! Highly recommended to everyone.,True
Brilliant experience with the webcam; would buy again.,True
"What a pleasant surprise, the jacket is outstanding.",True
"I'm delighted with this extension, five stars.",True
Terrible tablet! I don't recommend it.,False
Impressive speaker. Smooth and reliable.,True
Superb quality tablet and excellent performance.,True
I absolutely love the printer; it works perfectly.,True
Fantastic service! Highly recommended to everyone.,True
I'm delighted with this hotel; five stars.,True
The microwave failed to meet my expectations.,False
I'm frustrated with this washing machine; one star.,False
Terrible lamp! I don't recommend it.,False
The earbuds ruined my day; not worth it.,False
The gift card ruined my day; not worth it. Save your money.,False
Brilliant experience with the flight; would buy again.,True
What an unpleasant surprise; the plan is terrible. Save your money.,False
What a pleasant surprise; the course is outstanding. Definitely worth the price.,True
This mattress is awful—I'm very disappointed.,False
Superb quality ebook and excellent performance. Definitely worth the price.,True
What an unpleasant surprise; the jacket is terrible. Save your money.,False
Bad experience with the treadmill; would not buy again. Save your money.,False
"Bad experience with the theme park, would not buy again.",False
Terrible laptop! I don't recommend it. Save your money.,False
"What a pleasant surprise, the plugin is outstanding. Definitely worth the price.",True
Impressive gift card. Smooth and reliable. Definitely worth the price.,True
Impressive speaker. Smooth and reliable. Definitely worth the price.,True
The monitor made my day; totally worth it.,True
This software update is great—I'm very satisfied with it.,True
I'm delighted with this mattress; five stars.,True
"Bad experience with the grill, would not buy again.",False
Brilliant experience with the fridge; would buy again.,True
Poor quality tool set and terrible performance. Save your money.,False
I absolutely hate the extension; it barely works.,False
Impressive helmet. Smooth and reliable.,True
"I absolutely hate the plugin, it barely works.",False
I absolutely love the ebook; it works perfectly.,True
This subscription is awful—I'm very disappointed.,False
The blender ruined my day; not worth it. Save your money.,False
Superb quality car rental and excellent performance.,True
This washing machine is awful—I'm very disappointed.,False
Superb quality app and excellent performance.,True
Brilliant experience with the feature; would buy again.,True
The lamp ruined my day; not worth it.,False
Unimpressive tutorial. Clunky and unreliable.,False
This template is great—I'm very satisfied with it.,True
I absolutely love the mattress; it works perfectly.,True
Brilliant experience with the grill; would buy again.,True
What an unpleasant surprise; the printer is terrible. Save your money.,False
The phone exceeded my expectations in every way.,True
I absolutely hate the TV; it barely works.,False
Superb quality keyboard and excellent performance.,True
The desk exceeded my expectations in every way.,True
The plan exceeded my expectations in every way.,True
Fantastic app! Highly recommended to everyone.,True
This plugin is awful—I'm very disappointed.,False
What an unpleasant surprise; the CPU is terrible.,False
"The earbuds made my day, totally worth it.",True
I absolutely love the TV; it works perfectly.,True
Bad experience with the hotel; would not buy again. Save your money.,False
Superb quality template and excellent performance.,True
Terrible movie! I don't recommend it.,False
This app is awful—I'm very disappointed.,False
Brilliant experience with the service plan; would buy again. Definitely worth the price.,True
Bad experience with the grill; would not buy again. Save your money.,False
I absolutely love the theme park; it works perfectly. Definitely worth the price.,True
The car rental ruined my day; not worth it.,False
I absolutely love the router; it works perfectly.,True
The framework made my day; totally worth it. Definitely worth the price.,True
Brilliant experience with the course; would buy again.,True
Brilliant experience with the battery; would buy again.,True
I absolutely hate the SSD; it barely works.,False
"The dashboard made my day, totally worth it. Definitely worth the price.",True
The extension exceeded my expectations in every way. Definitely worth the price.,True
What an unpleasant surprise; the course module is terrible.,False
Bad experience with the API; would not buy again.,False
Brilliant experience with the gift card; would buy again.,True
What a pleasant surprise; the bicycle is outstanding.,True
Bad experience with the movie ticket; would not buy again.,False
Unimpressive game. Clunky and unreliable. Save your money.,False
This pillow is great—I'm very satisfied with it.,True
What a pleasant surprise; the charger is outstanding.,True
Impressive movie. Smooth and reliable.,True
This vacuum is great—I'm very satisfied with it. Definitely worth the price.,True
"Brilliant experience with the TV, would buy again. Definitely worth the price.",True
The stylus ruined my day; not worth it.,False
Poor quality pillow and terrible performance.,False
I'm frustrated with this earbuds; one star.,False
The keyboard exceeded my expectations in every way. Definitely worth the price.,True
The delivery ruined my day; not worth it. Save your money.,False
Bad experience with the laptop; would not buy again.,False
The smartwatch exceeded my expectations in every way.,True
"What a pleasant surprise, the library is outstanding.",True
"Brilliant experience with the toaster, would buy again.",True
Unimpressive movie. Clunky and unreliable.,False
This drill is awful—I'm very disappointed. Save your money.,False
Unimpressive flight. Clunky and unreliable. Save your money.,False
"Brilliant experience with the mattress, would buy again. Definitely worth the price.",True
"Brilliant experience with the plan, would buy again. Definitely worth the price.",True
The speaker ruined my day; not worth it. Save your money.,False
The lamp failed to meet my expectations. Save your money.,False
Poor quality movie ticket and terrible performance. Save your money.,False
The book failed to meet my expectations.,False
The yoga mat ruined my day; not worth it.,False
The dashboard failed to meet my expectations. Save your money.,False
The headphones ruined my day; not worth it.,False
Impressive framework. Smooth and reliable.,True
"I'm delighted with this washing machine, five stars. Definitely worth the price.",True
"What a pleasant surprise, the ebook is outstanding.",True
The ebook made my day; totally worth it.,True
The movie ruined my day; not worth it. Save your money.,False
Fantastic desk! Highly recommended to everyone.,True
This game is awful—I'm very disappointed. Save your money.,False
Terrible toaster! I don't recommend it.,False
Poor quality jacket and terrible performance. Save your money.,False
"What a pleasant surprise, the bicycle is outstanding.",True
Terrible tripod! I don't recommend it.,False
I'm delighted with this delivery; five stars. Definitely worth the price.,True
Impressive treadmill. Smooth and reliable. Definitely worth the price.,True
The car rental exceeded my expectations in every way.,True
Fantastic yoga mat! Highly recommended to everyone.,True
This library is awful—I'm very disappointed.,False
This bicycle is great—I'm very satisfied with it.,True
Terrible car rental! I don't recommend it.,False
Bad experience with the software update; would not buy again.,False
This grill is awful—I'm very disappointed.,False
This camera is awful—I'm very disappointed.,False
The ebook exceeded my expectations in every way.,True
The tutorial exceeded my expectations in every way. Definitely worth the price.,True
Poor quality lamp and terrible performance. Save your money.,False
The ebook ruined my day; not worth it.,False
Unimpressive charger. Clunky and unreliable.,False
This printer is great—I'm very satisfied with it.,True
Fantastic battery! Highly recommended to everyone. Definitely worth the price.,True
I absolutely hate the watch; it barely works. Save your money.,False
This smartwatch is great—I'm very satisfied with it.,True
This delivery is great—I'm very satisfied with it. Definitely worth the price.,True
What an unpleasant surprise; the SSD is terrible. Save your money.,False
Fantastic watch! Highly recommended to everyone. Definitely worth the price.,True
The microwave made my day; totally worth it.,True
Terrible power bank! I don't recommend it. Save your money.,False
This museum is awful—I'm very disappointed. Save your money.,False
Poor quality support team and terrible performance.,False
Terrible delivery! I don't recommend it.,False
Unimpressive jacket. Clunky and unreliable.,False
This power bank is great—I'm very satisfied with it. Definitely worth the price.,True
I absolutely love the library; it works perfectly.,True
Bad experience with the tripod; would not buy again.,False
Superb quality framework and excellent performance.,True
The app failed to meet my expectations.,False
Bad experience with the software update; would not buy again.,False
This coffee maker is awful—I'm very disappointed.,False
"What a pleasant surprise, the blender is outstanding.",True
The router ruined my day; not worth it. Save your money.,False
This tutorial is awful—I'm very disappointed. Save your money.,False
Bad experience with the API; would not buy again. Save your money.,False
Impressive theme. Smooth and reliable.,True
Poor quality grill and terrible performance. Save your money.,False
Terrible ebook! I don't recommend it.,False
What an unpleasant surprise; the laptop is terrible.,False
Superb quality course module and excellent performance.,True
What a pleasant surprise; the library is outstanding.,True
What a pleasant surprise; the dashboard is outstanding.,True
I'm frustrated with this microphone; one star.,False
"I absolutely love the bicycle, it works perfectly. Definitely worth the price.",True
The camera failed to meet my expectations. Save your money.,False
I'm delighted with this plan; five stars. Definitely worth the price.,True
Bad experience with the router; would not buy again.,False
Brilliant experience with the watch; would buy again.,True
The washing machine failed to meet my expectations.,False
What an unpleasant surprise; the lawn mower is terrible.,False
The camera made my day; totally worth it.,True
This speaker is awful—I'm very disappointed.,False
Bad experience with the drill; would not buy again. Save your money.,False
What an unpleasant surprise; the plan is terrible. Save your money.,False
This watch is great—I'm very satisfied with it.,True
I absolutely love the subscription; it works perfectly.,True
I absolutely love the course; it works perfectly.,True
What an unpleasant surprise; the CPU is terrible. Save your money.,False
The gift card exceeded my expectations in every way.,True
Poor quality book and terrible performance.,False
The gift card exceeded my expectations in every way.,True
The support team ruined my day; not worth it. Save your money.,False
"The plugin ruined my day, not worth it.",False
The phone made my day; totally worth it. Definitely worth the price.,True
Bad experience with the desk; would not buy again. Save your money.,False
This stylus is awful—I'm very disappointed.,False
I'm delighted with this course module; five stars.,True
Superb quality ebook and excellent performance.,True
Bad experience with the flight; would not buy again.,False
This vacuum is awful—I'm very disappointed.,False
Bad experience with the jacket; would not buy again. Save your money.,False
I absolutely love the theme park; it works perfectly. Definitely worth the price.,True
Unimpressive car rental. Clunky and unreliable.,False
Superb quality camera lens and excellent performance.,True
The toaster failed to meet my expectations.,False
Superb quality library and excellent performance.,True
I'm frustrated with this phone; one star.,False
Impressive vacuum. Smooth and reliable. Definitely worth the price.,True
Superb quality jacket and excellent performance.,True
Impressive keyboard. Smooth and reliable.,True
Bad experience with the chair; would not buy again. Save your money.,False
This smartwatch is awful—I'm very disappointed.,False
This smartwatch is awful—I'm very disappointed.,False
The mattress made my day; totally worth it.,True
Impressive service plan. Smooth and reliable.,True
Bad experience with the speaker; would not buy again.,False
The API failed to meet my expectations. Save your money.,False
The gift card made my day; totally worth it.,True
Superb quality monitor and excellent performance.,True
Unimpressive tablet. Clunky and unreliable. Save your money.,False
What an unpleasant surprise; the SSD is terrible.,False
Bad experience with the lamp; would not buy again.,False
The printer ruined my day; not worth it.,False
I'm frustrated with this watch; one star.,False
The coffee maker exceeded my expectations in every way.,True
What a pleasant surprise; the course is outstanding.,True
Superb quality camera lens and excellent performance.,True
Poor quality CPU and terrible performance.,False
The desk made my day; totally worth it. Definitely worth the price.,True
Bad experience with the stylus; would not buy again. Save your money.,False
The theme park failed to meet my expectations.,False
The stylus exceeded my expectations in every way.,True
I'm frustrated with this coffee maker; one star.,False
Brilliant experience with the framework; would buy again. Definitely worth the price.,True
Impressive washing machine. Smooth and reliable.,True
The tool set failed to meet my expectations.,False
Poor quality mattress and terrible performance.,False
Terrible course module! I don't recommend it.,False
I absolutely hate the treadmill; it barely works.,False
The CPU ruined my day; not worth it.,False
The tripod failed to meet my expectations.,False
I'm delighted with this helmet; five stars.,True
Brilliant experience with the phone; would buy again.,True
The desk failed to meet my expectations.,False
Impressive pillow. Smooth and reliable. Definitely worth the price.,True
"I'm frustrated with this keyboard, one star.",False
I'm frustrated with this keyboard; one star.,False
The stylus ruined my day; not worth it.,False
The mattress ruined my day; not worth it.,False
Fantastic phone! Highly recommended to everyone.,True
This stylus is great—I'm very satisfied with it.,True
I absolutely hate the tablet; it barely works.,False
This app is great—I'm very satisfied with it. Definitely worth the price.,True
"What an unpleasant surprise, the microphone is terrible.",False
Terrible lawn mower! I don't recommend it. Save your money.,False
"What a pleasant surprise, the tool set is outstanding.",True
Bad experience with the bicycle; would not buy again. Save your money.,False
Poor quality camera lens and terrible performance.,False
I'm delighted with this backpack; five stars.,True
The library exceeded my expectations in every way. Definitely worth the price.,True
This app is awful—I'm very disappointed. Save your money.,False
What an unpleasant surprise; the course module is terrible.,False
This delivery is great—I'm very satisfied with it. Definitely worth the price.,True
Brilliant experience with the CPU; would buy again.,True
The movie ticket exceeded my expectations in every way. Definitely worth the price.,True
Bad experience with the jacket; would not buy again.,False
I absolutely love the phone; it works perfectly.,True
Poor quality movie ticket and terrible performance.,False
I absolutely hate the museum; it barely works.,False
Unimpressive monitor. Clunky and unreliable.,False
"I'm frustrated with this restaurant, one star. Save your money.",False
The hotel made my day; totally worth it. Definitely worth the price.,True
I absolutely hate the watch; it barely works. Save your money.,False
The camera exceeded my expectations in every way.,True
Impressive hotel. Smooth and reliable.,True
"I absolutely love the subscription, it works perfectly. Definitely worth the price.",True
Fantastic library! Highly recommended to everyone.,True
I'm frustrated with this movie; one star. Save your money.,False
The power bank failed to meet my expectations. Save your money.,False
"I'm frustrated with this monitor, one star.",False
The microwave made my day; totally worth it. Definitely worth the price.,True
Brilliant experience with the dashboard; would buy again.,True
I'm delighted with this fridge; five stars.,True
Impressive car rental. Smooth and reliable.,True
Terrible mattress! I don't recommend it.,False
Poor quality earbuds and terrible performance. Save your money.,False
"I'm frustrated with this TV, one star. Save your money.",False
This book is awful—I'm very disappointed.,False
I absolutely hate the museum; it barely works. Save your money.,False
Superb quality router and excellent performance. Definitely worth the price.,True
"I'm delighted with this charger, five stars. Definitely worth the price.",True
Unimpressive coffee maker. Clunky and unreliable. Save your money.,False
I'm delighted with this webcam; five stars. Definitely worth the price.,True
What an unpleasant surprise; the headphones is terrible. Save your money.,False
Bad experience with the CPU; would not buy again.,False
This monitor is awful—I'm very disappointed.,False
Terrible CPU! I don't recommend it. Save your money.,False
I'm frustrated with this chair; one star.,False
I absolutely hate the theme park; it barely works.,False
I absolutely hate the mattress; it barely works.,False
Bad experience with the car rental; would not buy again.,False
Unimpressive course. Clunky and unreliable.,False
Terrible CPU! I don't recommend it.,False
Poor quality stylus and terrible performance.,False
Bad experience with the charger; would not buy again. Save your money.,False
This restaurant is great—I'm very satisfied with it. Definitely worth the price.,True
The smartwatch exceeded my expectations in every way. Definitely worth the price.,True
I absolutely hate the theme; it barely works. Save your money.,False
Poor quality power bank and terrible performance.,False
Poor quality fridge and terrible performance.,False
This charger is great—I'm very satisfied with it. Definitely worth the price.,True
The theme ruined my day; not worth it.,False
I'm delighted with this router; five stars.,True
This subscription is great—I'm very satisfied with it.,True
